customer_id,order_value,ITE,segment,discount_options,predicted_revenue,discount_cost
4345,32.39,0.1285957324174841,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.24, 4.86, 6.48, 8.1, 9.72]"
1332,34.4,-0.0002315231609701,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.72, 3.44, 5.16, 6.88, 8.6, 10.32]"
2018,49.75,0.077165227686595,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.49, 4.98, 7.46, 9.95, 12.44, 14.92]"
2483,43.74,-0.0479291700012152,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.19, 4.37, 6.56, 8.75, 10.94, 13.12]"
1359,47.27,-0.0151379204366438,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.36, 4.73, 7.09, 9.45, 11.82, 14.18]"
1330,46.28,0.0257177461699964,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.31, 4.63, 6.94, 9.26, 11.57, 13.88]"
2151,31.27,0.191471512294823,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.56, 3.13, 4.69, 6.25, 7.82, 9.38]"
2123,17.12,0.0831744348638722,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.86, 1.71, 2.57, 3.42, 4.28, 5.14]"
3982,32.32,0.1130551252608781,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.23, 4.85, 6.46, 8.08, 9.7]"
1253,42.9,-0.1077993446141633,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.15, 4.29, 6.43, 8.58, 10.72, 12.87]"
3279,29.48,-0.0286405385625817,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.47, 2.95, 4.42, 5.9, 7.37, 8.84]"
3375,37.36,-0.0732991016239631,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.87, 3.74, 5.6, 7.47, 9.34, 11.21]"
2815,9.88,0.1105017812860191,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.49, 0.99, 1.48, 1.98, 2.47, 2.96]"
1849,20.95,0.0700667655599662,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.05, 2.1, 3.14, 4.19, 5.24, 6.28]"
3038,23.25,-0.0150364447446341,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.16, 2.33, 3.49, 4.65, 5.81, 6.97]"
389,40.67,-0.0429667416067552,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.03, 4.07, 6.1, 8.13, 10.17, 12.2]"
236,36.39,-0.0504570872524589,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.82, 3.64, 5.46, 7.28, 9.1, 10.92]"
1078,34.01,0.0656348566977162,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.7, 3.4, 5.1, 6.8, 8.5, 10.2]"
1985,24.76,0.1255658810833508,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.24, 2.48, 3.71, 4.95, 6.19, 7.43]"
4364,22.78,0.068073803905024,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.14, 2.28, 3.42, 4.56, 5.7, 6.83]"
3963,35.52,0.1391090943245723,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.78, 3.55, 5.33, 7.1, 8.88, 10.66]"
771,48.03,0.0504463691484517,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.4, 4.8, 7.2, 9.61, 12.01, 14.41]"
2166,48.83,0.0229526510851647,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.44, 4.88, 7.32, 9.77, 12.21, 14.65]"
674,40.24,-0.049961687591553,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.01, 4.02, 6.04, 8.05, 10.06, 12.07]"
250,32.31,0.1551716097787844,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.23, 4.85, 6.46, 8.08, 9.69]"
1575,33.68,0.1462447438410618,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.68, 3.37, 5.05, 6.74, 8.42, 10.1]"
3420,45.6,0.0834266191413264,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.28, 4.56, 6.84, 9.12, 11.4, 13.68]"
2082,52.53,0.0030105388422768,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.63, 5.25, 7.88, 10.51, 13.13, 15.76]"
1824,49.76,0.0136077289824914,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.49, 4.98, 7.46, 9.95, 12.44, 14.93]"
717,49.21,-0.153954680440889,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.46, 4.92, 7.38, 9.84, 12.3, 14.76]"
4679,29.15,0.1291064809141556,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.46, 2.92, 4.37, 5.83, 7.29, 8.74]"
2049,53.97,-0.1075221843527683,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.7, 5.4, 8.1, 10.79, 13.49, 16.19]"
4179,23.73,0.1324375328874411,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.19, 2.37, 3.56, 4.75, 5.93, 7.12]"
2725,30.44,0.1606443797895942,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.52, 3.04, 4.57, 6.09, 7.61, 9.13]"
4532,27.09,0.2348638038071627,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.35, 2.71, 4.06, 5.42, 6.77, 8.13]"
1461,44.28,0.0377524023591748,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.21, 4.43, 6.64, 8.86, 11.07, 13.28]"
1669,34.68,0.1506324898045974,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.73, 3.47, 5.2, 6.94, 8.67, 10.4]"
2757,36.09,-0.0582767385936883,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.8, 3.61, 5.41, 7.22, 9.02, 10.83]"
2001,38.34,0.0154184454857077,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.92, 3.83, 5.75, 7.67, 9.59, 11.5]"
405,47.21,0.0848464326375947,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.36, 4.72, 7.08, 9.44, 11.8, 14.16]"
385,49.13,-0.0898222623448482,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.46, 4.91, 7.37, 9.83, 12.28, 14.74]"
4503,14.41,-0.0375722856073152,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.72, 1.44, 2.16, 2.88, 3.6, 4.32]"
2153,47.42,-0.0967012370837154,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.37, 4.74, 7.11, 9.48, 11.86, 14.23]"
1634,26.81,0.1042983008892056,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.34, 2.68, 4.02, 5.36, 6.7, 8.04]"
4597,49.25,0.1081975997609553,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.46, 4.93, 7.39, 9.85, 12.31, 14.77]"
3926,34.75,0.0613926129582129,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.74, 3.48, 5.21, 6.95, 8.69, 10.42]"
4159,36.6,-0.0084561474597381,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.83, 3.66, 5.49, 7.32, 9.15, 10.98]"
224,25.95,0.1341538611781996,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.3, 2.6, 3.89, 5.19, 6.49, 7.78]"
2194,34.34,0.1512039724025695,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.72, 3.43, 5.15, 6.87, 8.59, 10.3]"
3137,39.68,0.0644122560832049,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.98, 3.97, 5.95, 7.94, 9.92, 11.9]"
1825,28.52,0.0569769767103518,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.43, 2.85, 4.28, 5.7, 7.13, 8.56]"
4611,27.2,0.0892674449292161,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.36, 2.72, 4.08, 5.44, 6.8, 8.16]"
798,38.46,0.0071918103803252,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.92, 3.85, 5.77, 7.69, 9.62, 11.54]"
2872,40.49,-0.0262455176484056,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.02, 4.05, 6.07, 8.1, 10.12, 12.15]"
10,34.6,0.04517084838309,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.73, 3.46, 5.19, 6.92, 8.65, 10.38]"
1945,39.24,0.1157198428086718,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.96, 3.92, 5.89, 7.85, 9.81, 11.77]"
1839,50.1,0.115710625499602,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.51, 5.01, 7.51, 10.02, 12.53, 15.03]"
256,36.7,-0.0058289667273271,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.84, 3.67, 5.5, 7.34, 9.18, 11.01]"
4519,37.08,0.119889422796522,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.85, 3.71, 5.56, 7.42, 9.27, 11.12]"
1582,30.34,0.183086334181222,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.52, 3.03, 4.55, 6.07, 7.58, 9.1]"
2957,40.91,0.0344921258479119,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.05, 4.09, 6.14, 8.18, 10.23, 12.27]"
925,30.12,0.1472761126972356,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.51, 3.01, 4.52, 6.02, 7.53, 9.04]"
4440,31.2,0.0585296902966311,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.56, 3.12, 4.68, 6.24, 7.8, 9.36]"
2509,32.58,-0.0501301416386215,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.63, 3.26, 4.89, 6.52, 8.14, 9.77]"
3776,23.16,0.1394605325149351,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.16, 2.32, 3.47, 4.63, 5.79, 6.95]"
4137,39.83,-0.1020491229389387,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.99, 3.98, 5.97, 7.97, 9.96, 11.95]"
2780,25.35,0.1589579927126616,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.27, 2.54, 3.8, 5.07, 6.34, 7.61]"
540,33.59,0.1114164619555842,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.68, 3.36, 5.04, 6.72, 8.4, 10.08]"
2746,32.72,0.0456387106774925,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.64, 3.27, 4.91, 6.54, 8.18, 9.82]"
4509,23.8,0.0197693079643874,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.19, 2.38, 3.57, 4.76, 5.95, 7.14]"
4582,32.41,0.0552934251077555,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.24, 4.86, 6.48, 8.1, 9.72]"
1146,38.39,0.0276562108491231,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.92, 3.84, 5.76, 7.68, 9.6, 11.52]"
668,37.73,0.1032256689339388,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.89, 3.77, 5.66, 7.55, 9.43, 11.32]"
3020,29.85,0.0162851846062505,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.49, 2.99, 4.48, 5.97, 7.46, 8.96]"
358,36.2,0.124737727547797,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.81, 3.62, 5.43, 7.24, 9.05, 10.86]"
2832,41.73,0.1833596399165754,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.09, 4.17, 6.26, 8.35, 10.43, 12.52]"
2784,41.31,0.1317714715318056,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.07, 4.13, 6.2, 8.26, 10.33, 12.39]"
1354,33.08,0.0021361943587698,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.65, 3.31, 4.96, 6.62, 8.27, 9.92]"
471,31.13,0.1547238709476382,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.56, 3.11, 4.67, 6.23, 7.78, 9.34]"
2704,24.33,-0.0425784631252493,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.22, 2.43, 3.65, 4.87, 6.08, 7.3]"
3331,36.3,0.0042761596733832,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.81, 3.63, 5.44, 7.26, 9.07, 10.89]"
3638,44.54,-0.0262106860472026,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.23, 4.45, 6.68, 8.91, 11.13, 13.36]"
1397,51.19,-0.0222274163759902,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.56, 5.12, 7.68, 10.24, 12.8, 15.36]"
3585,42.27,-0.0079900831027813,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.11, 4.23, 6.34, 8.45, 10.57, 12.68]"
4758,47.72,-0.0451691101284036,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.39, 4.77, 7.16, 9.54, 11.93, 14.32]"
3377,39.26,-0.0121674262666866,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.96, 3.93, 5.89, 7.85, 9.81, 11.78]"
1257,44.64,0.1007653458374587,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.23, 4.46, 6.7, 8.93, 11.16, 13.39]"
3513,40.62,0.0075987689188478,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.03, 4.06, 6.09, 8.12, 10.15, 12.19]"
1251,34.24,0.0304771029252223,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.71, 3.42, 5.14, 6.85, 8.56, 10.27]"
4818,40.43,0.1356691819680162,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.02, 4.04, 6.06, 8.09, 10.11, 12.13]"
4299,27.89,0.0255176931241501,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.39, 2.79, 4.18, 5.58, 6.97, 8.37]"
3285,46.06,0.067421814772374,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.3, 4.61, 6.91, 9.21, 11.52, 13.82]"
2934,25.25,-0.0023515244899755,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.26, 2.53, 3.79, 5.05, 6.31, 7.57]"
4176,37.67,0.0536441779222266,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.88, 3.77, 5.65, 7.53, 9.42, 11.3]"
1853,47.19,0.0972131738722755,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.36, 4.72, 7.08, 9.44, 11.8, 14.16]"
4880,43.12,-0.003912487518306,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.16, 4.31, 6.47, 8.62, 10.78, 12.94]"
2106,26.42,0.0120628953757315,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.32, 2.64, 3.96, 5.28, 6.61, 7.93]"
134,31.46,0.0988698922000521,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.57, 3.15, 4.72, 6.29, 7.87, 9.44]"
929,50.44,-0.0075848537870852,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.52, 5.04, 7.57, 10.09, 12.61, 15.13]"
824,41.19,-0.0629602336027675,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.06, 4.12, 6.18, 8.24, 10.3, 12.36]"
4554,29.28,0.0574295018319296,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.46, 2.93, 4.39, 5.86, 7.32, 8.78]"
1532,46.39,0.0441294866112881,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.32, 4.64, 6.96, 9.28, 11.6, 13.92]"
1215,33.93,-0.013250104403614,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.7, 3.39, 5.09, 6.79, 8.48, 10.18]"
505,43.71,0.0126803844042307,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.19, 4.37, 6.56, 8.74, 10.93, 13.11]"
4286,41.04,0.0681279177106139,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.05, 4.1, 6.16, 8.21, 10.26, 12.31]"
1997,36.1,0.0494906470826397,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.81, 3.61, 5.42, 7.22, 9.03, 10.83]"
3073,24.71,0.0336385308054093,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.24, 2.47, 3.71, 4.94, 6.18, 7.41]"
1959,36.74,0.0499437790810119,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.84, 3.67, 5.51, 7.35, 9.19, 11.02]"
1385,35.67,-0.0120360841866511,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.78, 3.57, 5.35, 7.13, 8.92, 10.7]"
895,32.55,0.1202907960288013,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.63, 3.25, 4.88, 6.51, 8.14, 9.76]"
456,50.85,0.1230653392158476,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.54, 5.09, 7.63, 10.17, 12.71, 15.25]"
4647,33.48,0.1427876315305772,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.67, 3.35, 5.02, 6.7, 8.37, 10.04]"
3710,40.23,-0.0004353837744562,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.01, 4.02, 6.03, 8.05, 10.06, 12.07]"
4629,58.3,0.0985525181619206,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.92, 5.83, 8.74, 11.66, 14.57, 17.49]"
4269,42.02,0.0217697023354465,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.1, 4.2, 6.3, 8.4, 10.51, 12.61]"
3523,35.28,0.0507893517353871,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.76, 3.53, 5.29, 7.06, 8.82, 10.58]"
4135,28.4,0.0451262964451875,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.42, 2.84, 4.26, 5.68, 7.1, 8.52]"
3603,16.85,0.1275147836469209,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.84, 1.69, 2.53, 3.37, 4.21, 5.06]"
714,60.18,0.0682756571058321,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 3.01, 6.02, 9.03, 12.04, 15.04, 18.05]"
4187,54.69,0.0859630010808283,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.73, 5.47, 8.2, 10.94, 13.67, 16.41]"
2215,19.0,0.1479300009048286,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.95, 1.9, 2.85, 3.8, 4.75, 5.7]"
2924,17.37,0.0850144903661513,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 0.87, 1.74, 2.61, 3.47, 4.34, 5.21]"
1811,37.43,0.0241490311961218,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.87, 3.74, 5.61, 7.49, 9.36, 11.23]"
3487,36.66,-0.0095929511674541,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.83, 3.67, 5.5, 7.33, 9.16, 11.0]"
3142,48.67,0.0515903336294619,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.43, 4.87, 7.3, 9.73, 12.17, 14.6]"
1828,25.3,-0.0277570873208873,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.27, 2.53, 3.79, 5.06, 6.33, 7.59]"
1156,57.47,0.0010241177280693,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.87, 5.75, 8.62, 11.49, 14.37, 17.24]"
1325,52.8,0.0516864185483012,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.64, 5.28, 7.92, 10.56, 13.2, 15.84]"
4313,37.31,0.1269557073363133,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.87, 3.73, 5.6, 7.46, 9.33, 11.19]"
511,33.8,0.0243906234048516,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.69, 3.38, 5.07, 6.76, 8.45, 10.14]"
1681,32.48,0.1482227180747252,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.62, 3.25, 4.87, 6.5, 8.12, 9.74]"
500,39.22,0.0204385561863127,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.96, 3.92, 5.88, 7.84, 9.8, 11.77]"
4547,30.44,-0.0436534927093909,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.52, 3.04, 4.57, 6.09, 7.61, 9.13]"
1857,51.12,-0.0924063354990414,Not Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.56, 5.11, 7.67, 10.22, 12.78, 15.34]"
1389,34.37,0.1058360558926002,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.72, 3.44, 5.16, 6.87, 8.59, 10.31]"
3720,42.9,0.0837350931539415,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.15, 4.29, 6.43, 8.58, 10.72, 12.87]"
2387,30.61,0.046673383348984,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.53, 3.06, 4.59, 6.12, 7.65, 9.18]"
3237,40.25,0.1055921940527438,Highly Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 2.01, 4.03, 6.04, 8.05, 10.06, 12.07]"
1541,32.24,0.0694220932129662,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.61, 3.22, 4.84, 6.45, 8.06, 9.67]"
1218,26.16,0.0487156368482908,Persuadable,"[0, 5, 10, 15, 20, 25, 30]","[None, None, None, None, None, None, None]","[0.0, 1.31, 2.62, 3.92, 5.23, 6.54, 7.85]"
