customer_id,optimal_discount,discount_fraction,predicted_revenue,marketing_cost
3340,0.0,0.0,18.09,0.0
4590,0.0,0.0,15.93,0.0
1728,0.0,0.0,19.25,0.0
611,0.0,0.0,18.8,0.0
571,0.0,0.0,21.2,0.0
2687,5.0,0.05,15.29,1.57
3044,0.0,0.0,11.4,0.0
344,0.0,0.0,12.26,0.0
3016,0.0,0.0,23.83,0.0
3155,0.0,0.0,11.59,0.0
435,0.0,0.0,20.5,0.0
1904,0.0,0.0,17.26,0.0
3823,5.0,0.05,15.66,1.6
2790,15.0,0.15,10.85,3.31
2070,0.0,0.0,16.53,0.0
1538,0.0,0.0,21.37,0.0
2268,0.0,0.0,21.79,0.0
2362,25.0,0.25,9.29,4.69
1518,0.0,0.0,13.94,0.0
966,0.0,0.0,23.39,0.0
4417,0.0,0.0,18.04,0.0
529,0.0,0.0,23.61,0.0
177,0.0,0.0,23.13,0.0
4595,0.0,0.0,14.87,0.0
4109,5.0,0.05,12.87,1.32
4308,0.0,0.0,12.1,0.0
573,0.0,0.0,9.81,0.0
2315,5.0,0.05,22.79,2.34
3525,0.0,0.0,26.29,0.0
2940,0.0,0.0,25.16,0.0
3227,5.0,0.05,16.17,1.66
4328,0.0,0.0,15.43,0.0
2209,5.0,0.05,16.44,1.68
2581,0.0,0.0,25.59,0.0
2771,0.0,0.0,21.13,0.0
384,0.0,0.0,17.18,0.0
853,0.0,0.0,25.98,0.0
1881,0.0,0.0,9.71,0.0
371,5.0,0.05,16.17,1.66
4338,10.0,0.1,15.14,3.09
4334,0.0,0.0,21.39,0.0
1106,0.0,0.0,22.41,0.0
2587,0.0,0.0,18.05,0.0
3965,10.0,0.1,15.37,3.14
1337,15.0,0.15,16.47,5.03
2190,0.0,0.0,14.66,0.0
4605,0.0,0.0,15.89,0.0
2673,0.0,0.0,16.23,0.0
3618,0.0,0.0,13.01,0.0
2946,0.0,0.0,21.69,0.0
4859,5.0,0.05,17.93,1.84
1172,0.0,0.0,18.2,0.0
3993,0.0,0.0,21.56,0.0
4279,15.0,0.15,6.71,2.06
1423,15.0,0.15,11.09,3.39
3208,5.0,0.05,15.97,1.63
4128,0.0,0.0,20.87,0.0
4363,0.0,0.0,30.27,0.0
1465,0.0,0.0,22.6,0.0
875,5.0,0.05,11.17,1.14
2340,0.0,0.0,19.45,0.0
4351,0.0,0.0,15.87,0.0
1252,5.0,0.05,24.29,2.49
4970,0.0,0.0,26.42,0.0
841,5.0,0.05,17.36,1.78
3085,5.0,0.05,14.73,1.51
582,5.0,0.05,19.91,2.04
205,5.0,0.05,13.41,1.37
1642,10.0,0.1,20.18,4.12
2015,0.0,0.0,21.34,0.0
906,0.0,0.0,22.21,0.0
632,0.0,0.0,26.39,0.0
4794,0.0,0.0,12.98,0.0
1975,5.0,0.05,17.63,1.81
163,0.0,0.0,18.98,0.0
3188,20.0,0.2,14.54,5.92
2880,10.0,0.1,20.28,4.15
4506,5.0,0.05,17.6,1.8
618,0.0,0.0,32.05,0.0
4087,0.0,0.0,15.49,0.0
1432,0.0,0.0,17.38,0.0
548,0.0,0.0,18.12,0.0
3350,10.0,0.1,14.05,2.87
4557,15.0,0.15,15.89,4.85
4233,0.0,0.0,22.73,0.0
2403,0.0,0.0,17.58,0.0
2681,0.0,0.0,25.41,0.0
2493,10.0,0.1,20.28,4.15
4084,0.0,0.0,19.91,0.0
1862,0.0,0.0,15.33,0.0
641,10.0,0.1,11.23,2.29
3003,0.0,0.0,23.55,0.0
638,0.0,0.0,21.83,0.0
4121,5.0,0.05,14.85,1.52
3929,10.0,0.1,15.84,3.24
3002,5.0,0.05,16.91,1.73
2097,5.0,0.05,15.63,1.6
3911,0.0,0.0,29.71,0.0
4032,5.0,0.05,25.18,2.58
3693,5.0,0.05,9.78,1.0
2857,0.0,0.0,20.82,0.0
922,5.0,0.05,27.92,2.86
547,5.0,0.05,20.3,2.08
3685,0.0,0.0,29.68,0.0
1901,0.0,0.0,8.24,0.0
2029,0.0,0.0,26.04,0.0
2302,30.0,0.3,9.91,5.96
1886,0.0,0.0,22.56,0.0
1643,5.0,0.05,11.3,1.16
3526,0.0,0.0,22.23,0.0
4820,0.0,0.0,11.57,0.0
2098,0.0,0.0,20.02,0.0
4368,0.0,0.0,16.76,0.0
4663,0.0,0.0,22.49,0.0
4505,0.0,0.0,24.11,0.0
4978,5.0,0.05,15.68,1.61
837,5.0,0.05,16.64,1.7
602,0.0,0.0,23.04,0.0
2185,0.0,0.0,21.45,0.0
3884,0.0,0.0,23.47,0.0
2805,10.0,0.1,16.23,3.31
4318,0.0,0.0,15.88,0.0
1583,0.0,0.0,24.01,0.0
4726,5.0,0.05,18.29,1.87
3319,0.0,0.0,21.37,0.0
3978,0.0,0.0,23.03,0.0
1071,0.0,0.0,15.86,0.0
1776,0.0,0.0,21.0,0.0
4819,0.0,0.0,23.79,0.0
1284,0.0,0.0,13.29,0.0
3066,0.0,0.0,22.37,0.0
4764,0.0,0.0,22.36,0.0
1837,0.0,0.0,22.38,0.0
4253,0.0,0.0,20.84,0.0
1020,0.0,0.0,17.28,0.0
3221,5.0,0.05,19.63,2.01
1327,0.0,0.0,17.71,0.0
476,10.0,0.1,15.95,3.25
3464,5.0,0.05,10.95,1.12
1652,5.0,0.05,19.6,2.01
4017,0.0,0.0,21.99,0.0
4296,0.0,0.0,24.39,0.0
4190,0.0,0.0,22.67,0.0
4671,30.0,0.3,14.61,8.87
2599,0.0,0.0,16.61,0.0
1374,0.0,0.0,21.13,0.0
740,0.0,0.0,18.11,0.0
4408,10.0,0.1,14.64,2.99
4693,0.0,0.0,21.29,0.0
868,5.0,0.05,14.17,1.45
1141,0.0,0.0,32.03,0.0
998,0.0,0.0,22.29,0.0
1338,0.0,0.0,14.37,0.0
542,5.0,0.05,11.1,1.14
1100,10.0,0.1,12.96,2.65
1133,5.0,0.05,18.09,1.85
4083,0.0,0.0,24.0,0.0
4130,0.0,0.0,16.75,0.0
2259,0.0,0.0,24.3,0.0
4006,0.0,0.0,20.57,0.0
60,5.0,0.05,16.09,1.65
4204,0.0,0.0,29.6,0.0
1939,0.0,0.0,17.04,0.0
2592,0.0,0.0,22.15,0.0
4947,0.0,0.0,18.72,0.0
1079,0.0,0.0,23.43,0.0
3380,0.0,0.0,21.49,0.0
3143,0.0,0.0,18.65,0.0
2504,5.0,0.05,19.26,1.97
941,30.0,0.3,10.84,6.56
1081,5.0,0.05,16.75,1.71
188,0.0,0.0,5.85,0.0
2650,0.0,0.0,20.8,0.0
2086,0.0,0.0,23.55,0.0
2250,0.0,0.0,21.85,0.0
4901,0.0,0.0,8.21,0.0
2024,0.0,0.0,21.61,0.0
2698,0.0,0.0,30.05,0.0
4067,20.0,0.2,13.66,5.56
3625,0.0,0.0,15.24,0.0
227,0.0,0.0,22.51,0.0
3320,0.0,0.0,30.37,0.0
1930,0.0,0.0,21.03,0.0
3936,10.0,0.1,21.77,4.45
4787,0.0,0.0,18.59,0.0
1405,0.0,0.0,22.43,0.0
2180,0.0,0.0,20.38,0.0
698,15.0,0.15,13.13,4.01
1125,5.0,0.05,19.25,1.97
2811,5.0,0.05,19.85,2.03
2935,0.0,0.0,21.82,0.0
1779,0.0,0.0,17.97,0.0
2874,10.0,0.1,14.0,2.86
1038,0.0,0.0,18.91,0.0
4185,0.0,0.0,14.44,0.0
2257,0.0,0.0,28.6,0.0
314,10.0,0.1,12.42,2.54
2282,5.0,0.05,19.73,2.02
1417,0.0,0.0,30.97,0.0
1037,5.0,0.05,13.27,1.36
2160,0.0,0.0,10.5,0.0
4173,5.0,0.05,11.41,1.17
1755,5.0,0.05,13.52,1.39
3128,5.0,0.05,24.33,2.49
3635,0.0,0.0,20.82,0.0
4975,0.0,0.0,20.27,0.0
4531,5.0,0.05,24.55,2.51
3361,5.0,0.05,18.01,1.85
4751,25.0,0.25,10.38,5.26
1507,15.0,0.15,10.56,3.22
1924,5.0,0.05,25.51,2.61
449,0.0,0.0,19.86,0.0
2459,5.0,0.05,11.72,1.2
2544,5.0,0.05,19.92,2.04
4980,30.0,0.3,13.47,8.18
4574,5.0,0.05,21.86,2.24
362,0.0,0.0,19.49,0.0
2184,15.0,0.15,11.96,3.65
1135,0.0,0.0,21.99,0.0
3899,0.0,0.0,17.39,0.0
2156,0.0,0.0,15.38,0.0
1831,0.0,0.0,21.13,0.0
1054,0.0,0.0,29.8,0.0
23,0.0,0.0,22.36,0.0
2067,0.0,0.0,23.68,0.0
1654,30.0,0.3,10.79,6.53
2603,0.0,0.0,20.85,0.0
3226,0.0,0.0,21.65,0.0
2813,0.0,0.0,10.55,0.0
4055,0.0,0.0,24.21,0.0
2326,5.0,0.05,27.49,2.81
461,0.0,0.0,26.65,0.0
1068,0.0,0.0,21.22,0.0
88,0.0,0.0,16.68,0.0
1431,5.0,0.05,19.21,1.96
2663,0.0,0.0,18.44,0.0
283,0.0,0.0,16.95,0.0
463,0.0,0.0,16.51,0.0
213,0.0,0.0,15.29,0.0
2634,0.0,0.0,15.0,0.0
1369,10.0,0.1,20.47,4.18
235,0.0,0.0,17.27,0.0
3552,0.0,0.0,16.27,0.0
598,0.0,0.0,17.56,0.0
4431,5.0,0.05,11.94,1.22
2251,0.0,0.0,18.44,0.0
4050,0.0,0.0,14.94,0.0
2284,0.0,0.0,18.43,0.0
663,0.0,0.0,15.38,0.0
4974,10.0,0.1,11.98,2.45
2286,0.0,0.0,24.08,0.0
4727,0.0,0.0,18.66,0.0
3209,0.0,0.0,13.1,0.0
2519,5.0,0.05,28.06,2.88
3448,0.0,0.0,20.6,0.0
780,15.0,0.15,12.19,3.73
4211,0.0,0.0,23.83,0.0
3442,0.0,0.0,21.68,0.0
4874,30.0,0.3,4.75,2.88
4469,0.0,0.0,18.0,0.0
4846,0.0,0.0,15.53,0.0
686,10.0,0.1,15.07,3.07
3185,0.0,0.0,18.93,0.0
4254,10.0,0.1,12.34,2.52
4122,0.0,0.0,13.85,0.0
2172,5.0,0.05,12.06,1.24
3556,0.0,0.0,21.45,0.0
1851,0.0,0.0,26.01,0.0
488,0.0,0.0,26.54,0.0
1689,5.0,0.05,28.6,2.93
2231,0.0,0.0,10.73,0.0
3280,0.0,0.0,18.47,0.0
2321,25.0,0.25,9.64,4.88
783,0.0,0.0,22.19,0.0
522,10.0,0.1,19.89,4.06
523,0.0,0.0,20.5,0.0
3600,0.0,0.0,18.79,0.0
3971,0.0,0.0,14.4,0.0
2399,10.0,0.1,15.1,3.08
2208,0.0,0.0,18.31,0.0
3494,5.0,0.05,18.99,1.95
3569,0.0,0.0,15.41,0.0
3756,5.0,0.05,16.07,1.64
2838,0.0,0.0,22.6,0.0
1512,5.0,0.05,14.99,1.53
1883,0.0,0.0,17.76,0.0
652,20.0,0.2,7.64,3.09
2802,0.0,0.0,26.0,0.0
3406,0.0,0.0,17.77,0.0
370,5.0,0.05,21.83,2.24
2655,0.0,0.0,16.37,0.0
119,0.0,0.0,16.59,0.0
4014,0.0,0.0,19.27,0.0
3050,0.0,0.0,29.11,0.0
2217,5.0,0.05,13.87,1.42
3559,0.0,0.0,23.24,0.0
1614,5.0,0.05,21.43,2.19
4257,0.0,0.0,13.36,0.0
963,0.0,0.0,21.7,0.0
2511,0.0,0.0,21.34,0.0
3564,0.0,0.0,17.71,0.0
4652,0.0,0.0,23.42,0.0
3461,10.0,0.1,12.8,2.62
3048,20.0,0.2,15.16,6.15
2416,0.0,0.0,17.46,0.0
4665,0.0,0.0,24.78,0.0
4247,5.0,0.05,19.92,2.04
2186,0.0,0.0,26.97,0.0
2837,0.0,0.0,17.47,0.0
2038,5.0,0.05,15.28,1.56
4272,0.0,0.0,16.24,0.0
773,0.0,0.0,22.33,0.0
1285,0.0,0.0,21.52,0.0
4614,5.0,0.05,30.27,3.1
4747,5.0,0.05,15.97,1.63
1415,0.0,0.0,10.82,0.0
1235,0.0,0.0,18.32,0.0
2715,0.0,0.0,12.51,0.0
436,5.0,0.05,20.05,2.05
1675,5.0,0.05,26.64,2.73
366,10.0,0.1,26.46,5.4
2665,0.0,0.0,17.26,0.0
232,20.0,0.2,4.29,1.74
4278,30.0,0.3,10.76,6.49
4060,5.0,0.05,20.82,2.13
4410,20.0,0.2,14.2,5.78
408,0.0,0.0,20.35,0.0
2091,5.0,0.05,12.66,1.3
87,0.0,0.0,19.43,0.0
845,0.0,0.0,20.51,0.0
1032,5.0,0.05,17.71,1.81
2647,20.0,0.2,13.01,5.29
4078,5.0,0.05,14.67,1.5
4289,10.0,0.1,16.5,3.37
3245,0.0,0.0,18.49,0.0
2674,30.0,0.3,12.91,7.8
856,0.0,0.0,19.48,0.0
79,0.0,0.0,30.76,0.0
2248,0.0,0.0,21.8,0.0
4581,0.0,0.0,9.13,0.0
3675,5.0,0.05,13.31,1.36
2928,0.0,0.0,28.05,0.0
2925,0.0,0.0,16.94,0.0
2280,5.0,0.05,12.97,1.33
4951,0.0,0.0,18.09,0.0
4169,0.0,0.0,17.73,0.0
3889,0.0,0.0,22.35,0.0
3444,5.0,0.05,20.08,2.06
2177,0.0,0.0,19.53,0.0
425,0.0,0.0,17.25,0.0
393,5.0,0.05,16.38,1.68
4805,5.0,0.05,20.41,2.09
3650,0.0,0.0,27.04,0.0
105,5.0,0.05,11.04,1.13
3921,0.0,0.0,18.16,0.0
3152,0.0,0.0,22.37,0.0
1949,0.0,0.0,29.59,0.0
1460,5.0,0.05,22.04,2.26
3897,0.0,0.0,17.21,0.0
2819,10.0,0.1,26.95,5.51
2722,0.0,0.0,25.64,0.0
4800,5.0,0.05,12.22,1.25
1588,0.0,0.0,20.34,0.0
4223,0.0,0.0,19.35,0.0
1732,5.0,0.05,18.59,1.9
4775,5.0,0.05,13.63,1.39
3732,5.0,0.05,24.05,2.46
3700,5.0,0.05,13.16,1.35
1792,10.0,0.1,16.93,3.45
2356,0.0,0.0,11.02,0.0
1941,0.0,0.0,18.32,0.0
703,5.0,0.05,19.83,2.03
2443,0.0,0.0,18.61,0.0
2830,0.0,0.0,17.83,0.0
497,5.0,0.05,13.55,1.39
465,0.0,0.0,12.91,0.0
2703,0.0,0.0,14.45,0.0
4344,0.0,0.0,21.08,0.0
173,5.0,0.05,14.73,1.51
4096,0.0,0.0,15.15,0.0
4807,0.0,0.0,18.52,0.0
2541,0.0,0.0,20.03,0.0
3278,0.0,0.0,8.86,0.0
4210,5.0,0.05,21.68,2.22
2261,0.0,0.0,16.77,0.0
2113,10.0,0.1,24.12,4.93
901,5.0,0.05,16.62,1.7
1447,0.0,0.0,30.29,0.0
3592,5.0,0.05,15.39,1.57
742,5.0,0.05,24.1,2.47
2294,0.0,0.0,27.17,0.0
2453,20.0,0.2,19.96,8.12
2843,5.0,0.05,15.68,1.6
4097,10.0,0.1,20.31,4.14
1207,0.0,0.0,24.69,0.0
510,5.0,0.05,18.5,1.89
3290,5.0,0.05,15.79,1.62
2818,0.0,0.0,18.28,0.0
3367,5.0,0.05,16.8,1.72
1550,5.0,0.05,10.89,1.12
3283,0.0,0.0,18.03,0.0
2203,5.0,0.05,21.52,2.21
2567,5.0,0.05,18.19,1.86
2695,0.0,0.0,25.9,0.0
2045,10.0,0.1,14.39,2.94
768,0.0,0.0,23.55,0.0
4883,0.0,0.0,16.45,0.0
4154,0.0,0.0,19.57,0.0
422,15.0,0.15,15.83,4.83
124,0.0,0.0,23.64,0.0
4543,0.0,0.0,9.21,0.0
2644,0.0,0.0,13.81,0.0
820,0.0,0.0,21.93,0.0
1404,5.0,0.05,15.03,1.54
1383,0.0,0.0,13.72,0.0
2149,5.0,0.05,16.83,1.72
1576,0.0,0.0,21.08,0.0
1639,0.0,0.0,17.96,0.0
1796,0.0,0.0,25.49,0.0
4826,5.0,0.05,26.74,2.74
400,0.0,0.0,20.6,0.0
2311,0.0,0.0,16.7,0.0
883,0.0,0.0,18.65,0.0
4984,5.0,0.05,20.89,2.14
4161,0.0,0.0,20.03,0.0
1353,0.0,0.0,19.91,0.0
2758,0.0,0.0,19.19,0.0
4561,0.0,0.0,21.93,0.0
2131,0.0,0.0,22.65,0.0
983,0.0,0.0,19.04,0.0
457,0.0,0.0,13.51,0.0
3850,0.0,0.0,26.18,0.0
1080,0.0,0.0,16.25,0.0
1951,0.0,0.0,22.95,0.0
4325,0.0,0.0,22.99,0.0
690,0.0,0.0,19.49,0.0
2430,0.0,0.0,25.23,0.0
642,5.0,0.05,12.11,1.24
2393,0.0,0.0,18.99,0.0
1954,0.0,0.0,25.28,0.0
2764,0.0,0.0,21.57,0.0
4454,0.0,0.0,33.19,0.0
3451,5.0,0.05,15.08,1.54
3352,5.0,0.05,17.49,1.79
4777,5.0,0.05,18.43,1.89
3335,0.0,0.0,16.29,0.0
1885,0.0,0.0,11.01,0.0
390,15.0,0.15,12.88,3.94
2495,5.0,0.05,11.26,1.15
3133,5.0,0.05,13.84,1.42
2907,0.0,0.0,14.39,0.0
846,0.0,0.0,30.26,0.0
543,0.0,0.0,24.54,0.0
92,15.0,0.15,16.5,5.04
3908,0.0,0.0,10.29,0.0
1980,5.0,0.05,14.14,1.45
2828,0.0,0.0,25.99,0.0
4100,0.0,0.0,25.1,0.0
2918,0.0,0.0,21.69,0.0
2530,0.0,0.0,21.03,0.0
1677,5.0,0.05,19.79,2.03
1049,0.0,0.0,18.81,0.0
1961,0.0,0.0,14.87,0.0
2531,0.0,0.0,11.2,0.0
4502,0.0,0.0,17.49,0.0
238,0.0,0.0,24.97,0.0
4127,0.0,0.0,13.75,0.0
3505,0.0,0.0,21.77,0.0
1134,0.0,0.0,18.02,0.0
1806,5.0,0.05,16.92,1.73
4153,0.0,0.0,16.73,0.0
164,0.0,0.0,18.97,0.0
3509,5.0,0.05,16.9,1.73
4720,0.0,0.0,19.56,0.0
3865,0.0,0.0,23.23,0.0
3690,0.0,0.0,16.35,0.0
3215,5.0,0.05,11.38,1.16
3653,5.0,0.05,20.83,2.13
3958,5.0,0.05,29.03,2.97
1812,0.0,0.0,13.99,0.0
3986,5.0,0.05,25.69,2.63
3165,5.0,0.05,28.89,2.96
1429,10.0,0.1,22.55,4.6
3632,0.0,0.0,27.61,0.0
4386,5.0,0.05,12.36,1.26
3412,0.0,0.0,19.38,0.0
4471,5.0,0.05,18.66,1.91
4855,0.0,0.0,19.95,0.0
2836,30.0,0.3,12.64,7.66
1453,0.0,0.0,20.19,0.0
594,0.0,0.0,18.97,0.0
42,0.0,0.0,19.04,0.0
561,0.0,0.0,15.83,0.0
2952,0.0,0.0,29.77,0.0
3743,10.0,0.1,13.9,2.84
244,5.0,0.05,20.03,2.05
1340,0.0,0.0,17.62,0.0
4038,0.0,0.0,20.68,0.0
4809,0.0,0.0,16.36,0.0
3818,15.0,0.15,17.13,5.23
1443,5.0,0.05,23.31,2.39
262,0.0,0.0,16.29,0.0
3177,0.0,0.0,19.38,0.0
1690,0.0,0.0,26.38,0.0
1726,0.0,0.0,10.68,0.0
4560,0.0,0.0,13.79,0.0
835,10.0,0.1,12.88,2.63
1867,0.0,0.0,17.44,0.0
2497,0.0,0.0,18.36,0.0
2011,0.0,0.0,7.58,0.0
341,0.0,0.0,13.03,0.0
3322,0.0,0.0,21.23,0.0
1602,0.0,0.0,20.47,0.0
3019,5.0,0.05,25.65,2.63
4705,5.0,0.05,18.49,1.89
481,0.0,0.0,22.11,0.0
2930,5.0,0.05,20.21,2.07
3919,5.0,0.05,13.73,1.41
3410,0.0,0.0,21.67,0.0
4649,10.0,0.1,18.38,3.75
3506,0.0,0.0,23.91,0.0
4009,5.0,0.05,10.39,1.06
1767,0.0,0.0,16.56,0.0
4484,0.0,0.0,20.91,0.0
2454,0.0,0.0,13.47,0.0
2893,0.0,0.0,17.57,0.0
3834,0.0,0.0,17.22,0.0
4035,0.0,0.0,19.18,0.0
4688,0.0,0.0,23.83,0.0
3698,5.0,0.05,12.07,1.24
1272,0.0,0.0,22.1,0.0
4512,5.0,0.05,16.88,1.73
3110,0.0,0.0,7.65,0.0
4152,0.0,0.0,19.83,0.0
348,0.0,0.0,25.61,0.0
3900,0.0,0.0,20.4,0.0
4634,0.0,0.0,17.03,0.0
2563,0.0,0.0,14.92,0.0
4601,5.0,0.05,15.58,1.59
1424,5.0,0.05,27.41,2.81
657,10.0,0.1,14.64,2.99
2103,0.0,0.0,25.59,0.0
633,0.0,0.0,9.29,0.0
2908,0.0,0.0,12.24,0.0
2494,5.0,0.05,12.55,1.29
2666,0.0,0.0,21.44,0.0
3231,0.0,0.0,11.62,0.0
3980,0.0,0.0,17.44,0.0
3323,10.0,0.1,16.31,3.33
3514,5.0,0.05,10.35,1.06
3613,30.0,0.3,8.37,5.05
2501,0.0,0.0,25.67,0.0
1466,10.0,0.1,9.3,1.9
4704,0.0,0.0,20.5,0.0
116,0.0,0.0,18.76,0.0
1822,0.0,0.0,19.37,0.0
1495,15.0,0.15,12.7,3.88
2402,5.0,0.05,24.08,2.47
1233,0.0,0.0,20.14,0.0
2662,0.0,0.0,19.94,0.0
2888,0.0,0.0,9.27,0.0
4642,5.0,0.05,15.72,1.61
1154,0.0,0.0,16.62,0.0
3867,0.0,0.0,26.04,0.0
58,0.0,0.0,16.47,0.0
3411,0.0,0.0,15.11,0.0
4464,0.0,0.0,27.71,0.0
4956,0.0,0.0,29.25,0.0
1736,5.0,0.05,21.61,2.21
2197,0.0,0.0,17.42,0.0
3784,0.0,0.0,10.74,0.0
2476,0.0,0.0,25.06,0.0
2565,0.0,0.0,28.66,0.0
3174,5.0,0.05,19.86,2.04
4053,0.0,0.0,20.25,0.0
3674,0.0,0.0,14.08,0.0
708,0.0,0.0,22.33,0.0
4291,30.0,0.3,10.7,6.46
1094,0.0,0.0,13.21,0.0
3805,5.0,0.05,24.05,2.46
1377,10.0,0.1,14.41,2.94
4924,0.0,0.0,22.0,0.0
73,5.0,0.05,18.34,1.88
1923,0.0,0.0,24.87,0.0
3189,0.0,0.0,21.08,0.0
1765,0.0,0.0,21.42,0.0
744,0.0,0.0,15.22,0.0
2894,0.0,0.0,17.57,0.0
1006,20.0,0.2,18.64,7.57
2669,5.0,0.05,26.52,2.72
1191,5.0,0.05,24.3,2.49
4664,0.0,0.0,16.11,0.0
2602,0.0,0.0,12.03,0.0
1126,5.0,0.05,13.75,1.41
1242,0.0,0.0,21.49,0.0
3631,0.0,0.0,18.91,0.0
4140,5.0,0.05,17.38,1.78
4852,5.0,0.05,18.92,1.94
999,5.0,0.05,19.4,1.99
4793,0.0,0.0,13.45,0.0
2685,5.0,0.05,14.39,1.47
1578,0.0,0.0,20.6,0.0
4801,15.0,0.15,14.1,4.31
1827,10.0,0.1,14.1,2.89
3308,5.0,0.05,25.7,2.63
5000,5.0,0.05,14.79,1.51
3553,0.0,0.0,12.44,0.0
441,5.0,0.05,15.7,1.61
4962,5.0,0.05,17.65,1.81
1101,0.0,0.0,26.5,0.0
4029,0.0,0.0,20.29,0.0
4954,0.0,0.0,20.67,0.0
650,5.0,0.05,19.77,2.02
1547,0.0,0.0,20.69,0.0
3555,10.0,0.1,19.64,4.01
3577,0.0,0.0,13.76,0.0
3816,0.0,0.0,12.77,0.0
3760,5.0,0.05,15.11,1.55
631,5.0,0.05,14.48,1.48
673,5.0,0.05,18.78,1.92
1250,15.0,0.15,11.58,3.54
483,0.0,0.0,22.01,0.0
1585,0.0,0.0,17.34,0.0
3090,0.0,0.0,20.87,0.0
4638,15.0,0.15,12.21,3.73
3054,0.0,0.0,20.38,0.0
1463,5.0,0.05,14.67,1.5
3948,0.0,0.0,14.73,0.0
3640,0.0,0.0,20.51,0.0
2579,0.0,0.0,18.44,0.0
3820,5.0,0.05,12.19,1.25
50,0.0,0.0,27.14,0.0
4300,5.0,0.05,20.3,2.08
3072,0.0,0.0,21.93,0.0
859,0.0,0.0,12.3,0.0
1073,5.0,0.05,15.84,1.62
720,5.0,0.05,20.41,2.09
3173,0.0,0.0,25.11,0.0
2632,15.0,0.15,16.48,5.03
4884,10.0,0.1,13.26,2.71
1661,0.0,0.0,21.09,0.0
1657,0.0,0.0,18.61,0.0
2426,0.0,0.0,16.39,0.0
3541,0.0,0.0,23.39,0.0
4239,0.0,0.0,23.08,0.0
4985,5.0,0.05,17.64,1.81
4432,0.0,0.0,2.44,0.0
4487,0.0,0.0,24.24,0.0
3321,0.0,0.0,15.84,0.0
4762,0.0,0.0,12.12,0.0
4136,0.0,0.0,16.5,0.0
2607,0.0,0.0,22.0,0.0
1386,0.0,0.0,22.07,0.0
3854,5.0,0.05,16.3,1.67
1400,0.0,0.0,19.12,0.0
1196,0.0,0.0,18.44,0.0
1409,30.0,0.3,10.05,6.04
3843,5.0,0.05,19.01,1.95
1799,0.0,0.0,17.96,0.0
1476,5.0,0.05,14.75,1.51
3232,0.0,0.0,20.99,0.0
36,0.0,0.0,19.09,0.0
3558,0.0,0.0,26.69,0.0
2346,0.0,0.0,5.63,0.0
3193,0.0,0.0,25.08,0.0
2360,0.0,0.0,19.88,0.0
2207,0.0,0.0,17.97,0.0
3786,0.0,0.0,16.67,0.0
1287,0.0,0.0,23.55,0.0
350,0.0,0.0,18.82,0.0
2138,5.0,0.05,19.26,1.97
2692,5.0,0.05,15.54,1.59
3394,0.0,0.0,10.45,0.0
4535,5.0,0.05,18.34,1.88
1682,10.0,0.1,16.97,3.46
4040,0.0,0.0,18.56,0.0
1444,5.0,0.05,19.39,1.99
3259,5.0,0.05,15.92,1.63
1672,0.0,0.0,17.26,0.0
2969,0.0,0.0,17.41,0.0
1180,5.0,0.05,11.79,1.21
2799,0.0,0.0,21.27,0.0
1693,0.0,0.0,22.32,0.0
3893,0.0,0.0,12.58,0.0
373,0.0,0.0,17.93,0.0
3629,5.0,0.05,18.69,1.92
1917,0.0,0.0,18.95,0.0
1358,10.0,0.1,14.78,3.01
1826,0.0,0.0,25.56,0.0
787,10.0,0.1,19.69,4.03
470,5.0,0.05,19.17,1.96
141,0.0,0.0,21.59,0.0
789,5.0,0.05,8.74,0.89
324,15.0,0.15,15.03,4.59
51,0.0,0.0,25.34,0.0
715,5.0,0.05,8.3,0.85
4499,0.0,0.0,28.86,0.0
2841,0.0,0.0,14.31,0.0
2447,0.0,0.0,13.91,0.0
4824,0.0,0.0,18.6,0.0
4430,10.0,0.1,12.29,2.51
4607,0.0,0.0,16.98,0.0
3699,5.0,0.05,13.25,1.36
2667,20.0,0.2,15.01,6.09
407,20.0,0.2,6.03,2.46
4385,0.0,0.0,23.3,0.0
1005,0.0,0.0,10.95,0.0
3528,0.0,0.0,26.52,0.0
891,0.0,0.0,20.8,0.0
2412,0.0,0.0,15.17,0.0
2546,5.0,0.05,25.02,2.56
3622,0.0,0.0,25.06,0.0
2391,0.0,0.0,16.47,0.0
3959,0.0,0.0,23.69,0.0
43,5.0,0.05,21.55,2.21
2831,0.0,0.0,24.86,0.0
4146,0.0,0.0,18.86,0.0
304,0.0,0.0,19.8,0.0
4524,0.0,0.0,24.13,0.0
3766,0.0,0.0,21.5,0.0
665,0.0,0.0,22.76,0.0
1178,5.0,0.05,11.28,1.15
2677,0.0,0.0,17.15,0.0
1948,0.0,0.0,19.57,0.0
2502,5.0,0.05,18.27,1.87
1474,0.0,0.0,15.41,0.0
3500,0.0,0.0,23.56,0.0
3537,5.0,0.05,16.35,1.67
2133,5.0,0.05,16.44,1.68
1027,0.0,0.0,13.13,0.0
962,0.0,0.0,21.18,0.0
2890,0.0,0.0,16.5,0.0
3972,15.0,0.15,10.14,3.1
2010,0.0,0.0,18.04,0.0
2150,5.0,0.05,13.15,1.35
3339,5.0,0.05,13.08,1.34
2339,0.0,0.0,21.94,0.0
3907,5.0,0.05,9.82,1.0
305,0.0,0.0,24.31,0.0
1441,0.0,0.0,26.21,0.0
1497,0.0,0.0,22.17,0.0
2653,5.0,0.05,21.02,2.15
