customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase,treatment,ITE,segment
3620,37,43600.0,2,0.083,334,in_store,33.99,20,0,1,-0.05830879377273557,Not Persuadable
1786,55,39300.0,5,0.209,651,in_store,29.92,0,1,0,0.07378023486515935,Persuadable
4281,57,38300.0,0,0.147,55,in_store,38.51,15,0,1,-0.015908003913125197,Not Persuadable
3384,32,28000.0,2,0.163,240,in_store,30.48,0,0,0,0.16220324145587026,Highly Persuadable
4148,64,48000.0,0,0.06,116,online,30.2,5,0,1,-0.043726119694451726,Not Persuadable
406,37,60600.0,1,0.144,357,online,51.79,0,0,0,0.10259780585318755,Highly Persuadable
758,50,45400.0,5,0.096,568,in_store,38.23,10,1,1,0.02839118349688831,Persuadable
2712,48,66500.0,1,0.219,151,online,38.83,20,0,1,0.03571884285745935,Persuadable
2671,48,54100.0,1,0.139,1,in_store,36.61,0,0,0,0.16595391895348294,Highly Persuadable
4002,51,36300.0,1,0.0,269,in_store,35.22,0,1,0,0.03179817338178789,Persuadable
98,28,71700.0,5,0.204,453,online,60.69,10,1,1,-0.012562416568104367,Not Persuadable
1334,43,20700.0,4,0.162,408,online,46.23,0,1,0,-0.02411303091044412,Not Persuadable
4462,39,48600.0,2,0.0,391,online,36.78,0,1,0,-0.015022540946781376,Not Persuadable
2792,39,21500.0,1,0.2,1,in_store,27.58,0,1,0,0.07451965453041616,Persuadable
2855,30,45400.0,1,0.091,303,in_store,24.61,0,1,0,0.011604062710798299,Persuadable
187,42,56000.0,2,0.115,438,online,47.87,10,1,1,-0.04497513087786453,Not Persuadable
4404,59,68500.0,1,0.128,103,online,55.49,0,1,0,-0.061494720743851594,Not Persuadable
2724,42,15800.0,2,0.158,332,in_store,32.85,0,0,0,0.13814476796724154,Highly Persuadable
3584,39,26800.0,1,0.0,353,in_store,23.89,5,0,1,0.03626141441866554,Persuadable
2059,33,62900.0,5,0.194,96,online,54.53,25,1,1,0.12661783255869435,Highly Persuadable
1320,54,69900.0,7,0.289,366,online,41.86,15,1,1,0.033953515522511954,Persuadable
149,53,54500.0,2,0.222,217,online,43.77,10,1,1,0.04935169348727949,Persuadable
29,45,61300.0,2,0.159,329,online,52.94,20,1,1,0.110346258202842,Highly Persuadable
4150,19,34400.0,0,0.16,474,online,34.31,0,0,0,-0.05614795648825674,Not Persuadable
4220,35,34300.0,0,0.037,291,online,42.02,0,1,0,0.0548738091315592,Persuadable
3364,29,30000.0,3,0.14,495,online,40.31,10,1,1,-0.0835371916729601,Not Persuadable
693,51,49100.0,2,0.114,371,in_store,38.56,0,0,0,0.0048055609932264745,Persuadable
2867,46,47100.0,6,0.142,358,online,40.74,10,1,1,0.12379263843782568,Highly Persuadable
3777,29,47000.0,1,0.124,522,online,41.15,25,1,1,0.015671674337601783,Persuadable
1387,55,78200.0,1,0.004,184,online,48.8,0,1,0,0.003589446094208703,Persuadable
1846,18,39500.0,4,0.204,492,online,34.99,10,0,1,-0.004088577662915241,Not Persuadable
4741,37,70500.0,4,0.125,1,online,56.56,20,1,1,0.08131102987803174,Persuadable
130,29,38900.0,1,0.079,1,in_store,42.52,0,0,0,-0.08916753865267166,Not Persuadable
1600,27,55300.0,2,0.098,545,online,35.7,25,1,1,0.014287429695695911,Persuadable
3630,48,72000.0,0,0.076,1,in_store,42.51,0,0,0,0.03690698571963775,Persuadable
4514,31,34700.0,3,0.0,855,in_store,36.19,5,1,1,0.0763288023974228,Persuadable
702,37,60500.0,1,0.0,612,in_store,36.89,0,0,0,-0.011855704758321308,Not Persuadable
4418,44,45100.0,2,0.018,396,online,41.5,10,1,1,0.010066110979189167,Persuadable
3029,30,41600.0,3,0.111,194,in_store,36.81,10,0,1,-0.06003939670633839,Not Persuadable
2970,40,69300.0,4,0.162,327,online,52.78,15,0,1,0.19699567230874157,Highly Persuadable
4367,45,60300.0,0,0.039,1,in_store,49.6,20,0,1,-0.0011529794974884996,Not Persuadable
1709,52,65800.0,5,0.117,566,in_store,46.1,0,1,0,-0.0017318684260617422,Not Persuadable
2954,18,34800.0,3,0.158,11,in_store,39.84,0,1,0,-0.046571659547725956,Not Persuadable
455,41,35200.0,2,0.078,890,in_store,37.93,10,0,1,0.07707743607343882,Persuadable
2869,41,59200.0,4,0.0,495,in_store,41.46,0,1,0,-0.00815787050409734,Not Persuadable
2041,51,55000.0,3,0.155,743,in_store,35.19,0,0,0,0.21471624001313694,Highly Persuadable
1773,24,34600.0,2,0.147,257,in_store,43.34,15,0,1,-0.0032024009210027396,Not Persuadable
2316,44,48000.0,2,0.0,227,in_store,29.56,0,0,0,0.09380497502344233,Persuadable
610,46,56600.0,2,0.03,224,in_store,45.48,0,1,0,-0.07018156491790961,Not Persuadable
168,45,32400.0,1,0.086,269,in_store,33.35,10,0,1,-0.03697180143162707,Not Persuadable
731,45,16500.0,4,0.184,315,in_store,37.08,25,1,1,0.08957134387743673,Persuadable
4259,58,33800.0,3,0.0,527,online,34.96,0,0,0,-0.011425726075741143,Not Persuadable
3359,28,68300.0,3,0.087,374,in_store,48.17,0,0,0,-0.018491234488583953,Not Persuadable
2075,41,63800.0,7,0.18,382,in_store,36.89,25,1,1,0.04940532788513347,Persuadable
4700,40,71200.0,1,0.136,376,online,59.82,20,0,1,0.11764211704865896,Highly Persuadable
3701,39,23900.0,1,0.14,1,in_store,24.53,0,1,0,0.11560661380726583,Highly Persuadable
1623,49,73000.0,3,0.118,328,in_store,44.95,5,0,1,0.04461463872916696,Persuadable
588,30,50100.0,1,0.055,281,in_store,45.74,0,1,0,0.013950846637338988,Persuadable
1402,36,28200.0,2,0.092,430,in_store,44.08,0,1,0,-0.0753042811139965,Not Persuadable
3046,36,48100.0,1,0.049,65,online,41.11,0,0,0,0.09108352373206528,Persuadable
3225,43,61100.0,2,0.037,348,online,56.84,25,0,1,0.07560761316598086,Persuadable
1701,26,23800.0,1,0.102,794,in_store,33.9,10,0,1,-0.02016317771188988,Not Persuadable
3089,42,53700.0,0,0.136,304,online,32.92,10,1,1,0.09348781786275195,Persuadable
4401,39,32000.0,2,0.103,488,online,32.59,0,0,0,-0.0031491432794868613,Not Persuadable
2982,59,61900.0,5,0.095,623,in_store,45.72,25,1,1,0.08789414136549435,Persuadable
41,49,51800.0,3,0.0,628,in_store,27.35,0,1,0,0.08348287078832103,Persuadable
1380,58,57100.0,3,0.1,72,in_store,47.15,10,1,1,0.00383509721167337,Persuadable
2090,46,49000.0,2,0.024,679,in_store,42.89,5,1,1,0.0057739788501483015,Persuadable
2176,41,66900.0,4,0.093,596,online,59.67,20,1,1,0.0669117831862433,Persuadable
3218,54,38700.0,1,0.013,412,online,21.59,0,1,0,-0.04540169145919967,Not Persuadable
2886,44,26100.0,5,0.16,623,in_store,24.66,0,1,0,0.14187811236942713,Highly Persuadable
75,42,65400.0,2,0.016,317,online,43.77,0,0,0,0.038818868571228425,Persuadable
3928,23,26300.0,0,0.007,22,in_store,24.7,25,1,1,0.14135828707516473,Highly Persuadable
3909,28,29500.0,1,0.165,613,online,34.97,0,0,0,0.09658441938317576,Persuadable
2658,29,31500.0,2,0.019,144,in_store,27.91,0,1,0,-0.0031069951917290736,Not Persuadable
3181,28,40500.0,2,0.0,254,in_store,24.37,5,0,1,-0.008688795038844456,Not Persuadable
2077,40,54200.0,6,0.158,411,online,37.07,15,1,1,0.10036968085068794,Highly Persuadable
442,44,28300.0,2,0.226,282,in_store,38.7,0,0,0,0.21660378214573678,Highly Persuadable
4070,18,16400.0,1,0.16,229,online,31.04,0,0,0,0.07149115443191639,Persuadable
2052,25,61300.0,1,0.105,285,online,51.79,5,1,1,0.04840360019306363,Persuadable
2542,45,43000.0,0,0.0,316,online,33.68,0,1,0,-0.06259818327138515,Not Persuadable
3307,46,28400.0,2,0.038,522,online,27.88,0,0,0,0.0829729202321429,Persuadable
1302,18,19200.0,1,0.007,348,online,25.91,0,0,0,-0.0670189425184249,Not Persuadable
1782,41,45600.0,2,0.177,1,in_store,42.93,20,1,1,0.040648332136676124,Persuadable
4825,49,49900.0,2,0.144,121,online,33.22,5,1,1,0.17865565136479244,Highly Persuadable
3431,21,33300.0,1,0.034,1,online,40.17,15,1,1,-0.026019574895958176,Not Persuadable
1305,37,58200.0,1,0.039,62,in_store,61.34,0,0,0,0.07544886225708382,Persuadable
237,18,16800.0,0,0.106,264,in_store,26.32,0,0,0,0.013610132670225369,Persuadable
2600,52,45400.0,2,0.0,4,in_store,50.09,15,0,1,-0.04389058161151152,Not Persuadable
521,28,47200.0,2,0.093,174,online,44.89,0,1,0,-0.012279154812616166,Not Persuadable
2574,42,53600.0,2,0.218,750,online,53.8,15,1,1,0.037504874377687195,Persuadable
3281,61,66100.0,7,0.19,242,in_store,38.73,25,1,1,0.04419111822495926,Persuadable
3187,28,63400.0,2,0.005,370,online,38.41,0,1,0,0.014549600934051932,Persuadable
2769,50,56100.0,3,0.074,108,in_store,42.74,5,0,1,0.021714833545007632,Persuadable
736,42,18900.0,2,0.125,418,online,25.54,0,0,0,0.055056826342480505,Persuadable
4714,29,34400.0,0,0.085,180,in_store,44.64,20,0,1,-0.07193904093862886,Not Persuadable
4940,29,15900.0,2,0.067,1,online,36.0,0,0,0,0.0014311714125988615,Persuadable
2107,57,63600.0,5,0.154,479,in_store,46.82,15,1,1,0.09093392866650954,Persuadable
2680,45,37700.0,3,0.019,615,online,40.01,20,0,1,0.05655316062381331,Persuadable
3230,23,35100.0,0,0.166,1,online,35.47,20,0,1,-0.05067018207084045,Not Persuadable
2762,21,17800.0,1,0.144,221,online,40.22,25,0,1,-0.049255619363677304,Not Persuadable
593,62,74800.0,3,0.0,345,in_store,49.3,20,0,1,0.057977328440043274,Persuadable
1304,49,35500.0,2,0.241,497,online,33.02,0,1,0,0.10339075789835168,Highly Persuadable
1388,27,15000.0,2,0.171,234,in_store,18.15,0,0,0,0.0612785370284011,Persuadable
4706,47,54200.0,3,0.014,755,online,49.85,15,1,1,0.047081114566584856,Persuadable
4537,29,35900.0,2,0.125,1,online,37.91,0,0,0,-0.003888928546514631,Not Persuadable
3966,30,53500.0,2,0.11,1,online,31.2,0,1,0,-0.01317180476428978,Not Persuadable
1891,52,38000.0,3,0.114,534,in_store,20.9,0,1,0,0.00600692338380413,Persuadable
2988,59,57700.0,3,0.191,375,in_store,33.12,20,1,1,0.01851378940580539,Persuadable
4935,35,45400.0,4,0.203,399,online,38.95,10,1,1,0.018276982217173995,Persuadable
3298,39,40700.0,3,0.107,120,online,36.15,25,1,1,0.03443166323552702,Persuadable
905,33,45400.0,4,0.0,206,online,35.74,0,1,0,0.012198846112600931,Persuadable
4620,47,54900.0,1,0.0,65,in_store,27.36,25,1,1,0.12237900713070986,Highly Persuadable
1280,37,15000.0,1,0.128,180,in_store,28.76,25,1,1,0.03656495592535638,Persuadable
934,60,59100.0,7,0.205,381,in_store,37.8,20,1,1,-0.0183967972573734,Not Persuadable
4910,39,41000.0,1,0.013,1,in_store,33.14,30,1,1,0.10746297534952075,Highly Persuadable
2309,55,44900.0,0,0.264,585,online,35.07,0,1,0,0.012764893102649473,Persuadable
1556,32,40800.0,4,0.137,638,online,39.72,0,1,0,0.058617521670926015,Persuadable
4544,28,27500.0,0,0.241,74,online,24.69,10,1,1,0.22724325491426195,Highly Persuadable
3191,23,42500.0,0,0.151,260,in_store,31.36,0,1,0,0.02189233860375346,Persuadable
4452,37,39000.0,2,0.169,13,online,47.33,20,0,1,-0.0135094025247963,Not Persuadable
707,29,52900.0,3,0.027,522,online,43.06,20,0,1,0.04477458734905279,Persuadable
4701,50,44400.0,4,0.269,367,in_store,38.17,25,0,1,0.026041998778171857,Persuadable
3071,50,76900.0,4,0.261,43,in_store,32.98,20,1,1,0.12279191427695522,Highly Persuadable
746,51,66100.0,4,0.208,1,in_store,51.86,30,0,1,0.018535381739994035,Persuadable
3595,35,39800.0,2,0.048,574,in_store,49.34,15,0,1,-0.1293091180633251,Not Persuadable
1940,30,37000.0,2,0.174,203,in_store,30.13,10,0,1,0.08877772489920899,Persuadable
4411,57,41700.0,5,0.36,358,online,35.15,0,1,0,0.0005758398258871884,Persuadable
2863,31,23700.0,1,0.095,510,online,23.36,0,1,0,0.05353155465891842,Persuadable
4707,45,45400.0,1,0.084,278,online,23.37,20,1,1,0.04777053616357231,Persuadable
514,39,35400.0,1,0.073,241,in_store,25.18,15,0,1,0.0844814112368234,Persuadable
82,32,30200.0,0,0.083,65,in_store,38.32,0,0,0,-0.01229866514522176,Not Persuadable
4987,45,60800.0,1,0.104,844,online,45.9,0,1,0,-0.027209839214001864,Not Persuadable
1309,18,49000.0,2,0.092,60,online,38.53,0,0,0,0.0379776994667513,Persuadable
4559,49,45500.0,3,0.029,176,online,41.1,0,1,0,0.1595514764567016,Highly Persuadable
915,52,61700.0,2,0.079,1,in_store,41.3,30,1,1,0.09437856525618701,Persuadable
3453,63,46100.0,3,0.126,173,in_store,18.47,15,0,1,0.011600451853633618,Persuadable
3696,31,48700.0,0,0.115,516,in_store,49.66,0,1,0,-0.08359738486968779,Not Persuadable
4815,42,55200.0,4,0.148,178,in_store,43.87,20,1,1,0.03697723335903825,Persuadable
3157,72,64900.0,3,0.0,525,in_store,39.27,0,0,0,-0.061722464289799495,Not Persuadable
2199,37,28100.0,4,0.237,19,in_store,39.41,0,1,0,0.11721585188775462,Highly Persuadable
4242,30,47600.0,4,0.28,415,online,38.03,20,1,1,0.005963536103402647,Persuadable
775,40,83500.0,5,0.052,783,in_store,57.03,10,0,1,-0.014084436657116303,Not Persuadable
330,34,49600.0,3,0.119,510,in_store,38.16,25,0,1,-0.03566328397275082,Not Persuadable
2055,44,61700.0,2,0.0,360,in_store,43.43,30,1,1,0.04433481082857214,Persuadable
2002,32,26400.0,3,0.157,1,online,20.29,20,0,1,0.15834662147179396,Highly Persuadable
944,54,15000.0,1,0.061,189,in_store,13.76,0,0,0,-0.12806684009080552,Not Persuadable
823,26,37800.0,2,0.159,721,in_store,44.46,0,0,0,0.03359203754135854,Persuadable
4538,44,57900.0,4,0.275,666,online,42.06,0,0,0,0.14398326074344547,Highly Persuadable
910,27,56800.0,5,0.212,459,online,35.88,0,1,0,0.029512874057308087,Persuadable
2517,40,57300.0,5,0.169,528,online,53.81,0,0,0,0.15155427964980125,Highly Persuadable
182,43,46300.0,1,0.111,266,in_store,42.42,10,1,1,0.001460686596223011,Persuadable
165,50,38800.0,1,0.086,214,in_store,28.07,25,1,1,0.06199963046813578,Persuadable
1524,38,53100.0,2,0.036,1,in_store,42.45,5,1,1,0.039520006959541804,Persuadable
452,44,35100.0,2,0.182,88,in_store,23.75,0,1,0,0.06498044071778063,Persuadable
2539,47,30800.0,1,0.0,552,in_store,43.82,10,0,1,-0.06717155195086591,Not Persuadable
4689,38,39500.0,3,0.086,645,in_store,27.77,0,0,0,0.12448185396849076,Highly Persuadable
4786,21,34500.0,0,0.206,371,online,40.82,20,1,1,-0.0372456700872633,Not Persuadable
1312,50,70700.0,6,0.052,328,in_store,52.22,20,1,1,0.14689958808800663,Highly Persuadable
3150,43,57000.0,4,0.172,522,online,43.37,25,1,1,0.11674163782171082,Highly Persuadable
1112,37,40100.0,1,0.152,445,in_store,43.9,0,0,0,0.03537359018440157,Persuadable
4558,46,47500.0,3,0.048,1,in_store,30.81,0,1,0,0.0025248388596631017,Persuadable
3875,25,33100.0,0,0.0,166,in_store,26.45,0,0,0,-0.007500384126162326,Not Persuadable
3490,37,16000.0,3,0.111,317,in_store,42.4,0,0,0,-0.02414970666612598,Not Persuadable
1288,40,31100.0,3,0.01,276,in_store,33.48,20,0,1,0.13496503342001043,Highly Persuadable
4546,40,60200.0,2,0.122,1,in_store,38.2,0,0,0,0.12265465296982124,Highly Persuadable
4656,39,15000.0,0,0.09,269,in_store,22.95,25,0,1,0.04635104763886358,Persuadable
3681,32,42100.0,0,0.014,69,online,32.49,30,1,1,0.11179545276541414,Highly Persuadable
4341,18,15000.0,1,0.058,420,online,32.68,20,0,1,-0.011843327613699025,Not Persuadable
4178,44,66100.0,0,0.066,186,online,23.14,10,1,1,0.019000588864166678,Persuadable
3301,47,67000.0,1,0.192,268,in_store,40.23,0,1,0,0.04398517823667487,Persuadable
3311,34,21800.0,4,0.169,411,in_store,38.96,0,0,0,0.04079703285642918,Persuadable
4567,18,15000.0,3,0.0,409,online,25.57,0,0,0,-0.02531884981413844,Not Persuadable
3126,47,27500.0,4,0.13,218,in_store,26.73,20,1,1,0.1145384532627427,Highly Persuadable
328,39,32500.0,3,0.0,646,online,43.19,0,0,0,0.08032888392047413,Persuadable
1791,20,42600.0,3,0.076,279,in_store,18.3,0,1,0,-0.031485866016994386,Not Persuadable
2491,50,32400.0,2,0.223,26,in_store,29.12,10,1,1,0.15828714574489816,Highly Persuadable
2007,39,20600.0,2,0.094,625,in_store,19.91,0,1,0,0.18304459383024627,Highly Persuadable
2008,27,15000.0,3,0.026,561,in_store,38.19,30,1,1,0.04759814636714922,Persuadable
1859,45,82500.0,2,0.0,626,in_store,67.37,0,0,0,0.11368892670131064,Highly Persuadable
4696,44,54200.0,2,0.055,46,in_store,51.05,0,1,0,-0.003978372720433882,Not Persuadable
313,61,67500.0,1,0.099,357,online,52.84,0,1,0,-0.07049389740076581,Not Persuadable
833,26,38600.0,2,0.0,479,online,24.84,15,1,1,0.012786986609343614,Persuadable
3080,53,91700.0,2,0.018,529,in_store,47.53,15,0,1,-0.02153644041885302,Not Persuadable
4728,27,54800.0,1,0.189,1,online,32.46,10,1,1,0.17057882632786317,Highly Persuadable
3463,24,15000.0,1,0.237,1,in_store,22.67,30,0,1,0.12036499302693587,Highly Persuadable
1202,34,28700.0,3,0.215,634,in_store,31.5,30,1,1,0.19137915306722536,Highly Persuadable
4402,34,54500.0,2,0.003,261,in_store,41.02,0,0,0,0.1140586258108525,Highly Persuadable
3548,53,87200.0,3,0.114,189,in_store,57.08,25,1,1,0.03390007149157901,Persuadable
4012,43,32100.0,1,0.114,237,online,30.09,0,1,0,-0.09363771119299244,Not Persuadable
2135,30,33100.0,1,0.0,1,online,19.48,10,0,1,0.00533537771222308,Persuadable
3452,48,43400.0,3,0.016,417,in_store,47.82,0,0,0,-0.0732123966440285,Not Persuadable
2210,35,42500.0,0,0.0,68,online,39.35,0,1,0,0.07539244031526117,Persuadable
1902,53,74900.0,2,0.0,98,in_store,61.35,0,1,0,-0.020678601331332015,Not Persuadable
1482,47,40400.0,1,0.084,707,in_store,31.62,0,1,0,0.08510111856211923,Persuadable
778,45,51500.0,3,0.152,33,in_store,38.95,0,0,0,0.11527171405283711,Highly Persuadable
800,40,51600.0,2,0.123,1,in_store,35.74,20,1,1,0.14487875460671518,Highly Persuadable
3715,31,28000.0,3,0.128,1,online,36.55,0,0,0,0.09623137818548355,Persuadable
3943,30,55200.0,4,0.0,82,online,49.43,0,1,0,-0.11698679924461543,Not Persuadable
55,34,41700.0,0,0.0,379,online,30.25,0,0,0,0.06717521946390582,Persuadable
2973,40,41400.0,3,0.141,1,online,31.99,20,1,1,0.18365461131361116,Highly Persuadable
3336,37,42000.0,0,0.0,313,in_store,31.95,0,1,0,-0.02474888999882843,Not Persuadable
1921,27,57400.0,2,0.164,1,in_store,47.82,0,0,0,0.017978940512429646,Persuadable
3716,30,56900.0,2,0.13,322,online,65.17,15,1,1,0.14719776225905146,Highly Persuadable
4657,30,31400.0,2,0.042,371,in_store,40.78,0,1,0,-0.060764450340329415,Not Persuadable
947,44,60900.0,1,0.059,299,in_store,45.1,20,0,1,-0.052937391072186576,Not Persuadable
1702,34,67200.0,2,0.206,155,in_store,39.74,0,1,0,0.07296717193885809,Persuadable
3294,47,53000.0,2,0.0,358,in_store,40.89,0,0,0,0.10172874196207853,Highly Persuadable
2162,29,41000.0,2,0.05,1,in_store,22.79,0,1,0,0.011171567406180498,Persuadable
1137,41,45400.0,2,0.055,832,in_store,29.76,25,1,1,0.09260540103969431,Persuadable
988,44,41000.0,1,0.036,534,in_store,29.05,20,1,1,0.07074910403445024,Persuadable
2550,46,56700.0,4,0.085,834,online,32.47,0,1,0,0.11380528400965537,Highly Persuadable
194,58,66600.0,3,0.051,1,in_store,52.44,15,0,1,0.03271081304710426,Persuadable
3058,34,60200.0,4,0.206,868,in_store,60.12,20,1,1,0.11841290506028909,Highly Persuadable
3247,30,41800.0,3,0.21,89,online,28.76,25,1,1,0.14065737888954935,Highly Persuadable
1395,18,58700.0,1,0.267,541,in_store,52.24,15,0,1,-0.07958772407148758,Not Persuadable
2638,37,53200.0,1,0.031,1,online,41.09,0,1,0,0.05511874682793215,Persuadable
769,25,33300.0,2,0.088,7,online,29.11,15,0,1,-0.06385779640735482,Not Persuadable
4713,53,36000.0,4,0.097,474,in_store,43.8,15,0,1,-0.045850337940197584,Not Persuadable
3091,55,74100.0,5,0.136,502,in_store,44.89,20,1,1,0.07340113134631572,Persuadable
3496,39,41000.0,3,0.124,210,online,27.92,25,1,1,0.08399094649536337,Persuadable
3216,46,55700.0,1,0.065,247,online,32.05,0,1,0,0.029627114008068535,Persuadable
286,34,46900.0,5,0.067,687,in_store,35.0,0,1,0,0.03649418102988322,Persuadable
4949,40,62900.0,3,0.181,263,in_store,58.5,10,1,1,0.1626594303930079,Highly Persuadable
429,23,48600.0,1,0.125,174,online,45.32,15,1,1,0.007669269439082257,Persuadable
4459,33,35300.0,2,0.071,243,online,40.98,0,1,0,0.09860892961752647,Persuadable
2333,43,42000.0,2,0.023,291,in_store,44.48,30,0,1,0.04268648146059667,Persuadable
2718,42,63600.0,4,0.128,465,online,42.98,15,0,1,-0.07457751375895487,Not Persuadable
2080,29,42700.0,2,0.149,1,online,15.1,0,0,0,0.14134001382899608,Highly Persuadable
3390,34,61100.0,4,0.166,251,in_store,42.67,25,1,1,0.09209282658888432,Persuadable
723,18,30300.0,1,0.166,237,in_store,32.58,0,0,0,-0.026273464004095748,Not Persuadable
952,45,59300.0,1,0.052,235,online,46.39,15,0,1,-0.03041705831099019,Not Persuadable
4394,29,52100.0,2,0.037,550,online,34.13,0,1,0,-0.046839130683348315,Not Persuadable
4377,22,22600.0,0,0.179,81,online,24.22,0,0,0,0.11226588153447886,Highly Persuadable
2263,42,63800.0,2,0.112,416,online,40.56,0,1,0,0.009129406457375222,Persuadable
990,34,33800.0,1,0.161,180,in_store,39.96,20,0,1,0.023463535087604695,Persuadable
3213,48,59900.0,2,0.065,510,in_store,38.98,0,0,0,-0.038076522717635924,Not Persuadable
1760,41,69300.0,8,0.17,380,online,43.81,10,1,1,0.015669274009696015,Persuadable
4117,54,35400.0,3,0.085,239,in_store,36.41,20,0,1,-0.013123911788661732,Not Persuadable
327,21,62400.0,2,0.0,484,online,44.69,0,0,0,-0.003586119727798304,Not Persuadable
2609,50,80100.0,2,0.068,1,online,53.54,25,1,1,0.14157547353773917,Highly Persuadable
1384,38,26400.0,0,0.0,1,in_store,24.31,0,1,0,0.0775784118164919,Persuadable
1725,54,62100.0,2,0.228,121,online,52.59,20,1,1,0.1419122452624054,Highly Persuadable
1087,23,45200.0,0,0.057,344,in_store,33.66,0,0,0,0.08626174410413866,Persuadable
2524,18,37100.0,0,0.013,56,in_store,28.63,0,1,0,0.10345976015375596,Highly Persuadable
342,44,51200.0,2,0.121,733,in_store,54.73,0,0,0,0.035718802835442195,Persuadable
3702,29,19500.0,2,0.0,279,in_store,28.73,15,0,1,0.06077018779127075,Persuadable
148,38,32600.0,2,0.164,521,in_store,26.82,0,1,0,0.04622868292368326,Persuadable
689,34,50200.0,2,0.059,156,in_store,37.71,0,0,0,0.04356358415952171,Persuadable
3433,36,32100.0,2,0.0,645,in_store,29.49,0,0,0,0.17775675915222547,Highly Persuadable
1108,30,75100.0,2,0.034,486,in_store,44.4,10,1,1,0.036948283704556065,Persuadable
849,32,48300.0,2,0.09,450,in_store,54.14,30,0,1,-0.1228677056448936,Not Persuadable
967,37,31300.0,1,0.001,1,in_store,30.74,0,0,0,0.14535103156211032,Highly Persuadable
4993,33,32600.0,1,0.0,59,in_store,30.42,0,0,0,0.14034590672471445,Highly Persuadable
1493,33,24100.0,4,0.172,423,online,17.38,0,1,0,0.14081329230256714,Highly Persuadable
3954,35,54800.0,2,0.059,30,online,46.82,15,1,1,-0.03398502231029379,Not Persuadable
2204,47,51400.0,4,0.163,1,in_store,41.04,0,0,0,0.11298039066715791,Highly Persuadable
2714,26,25100.0,0,0.0,543,online,51.8,10,0,1,-0.18097415861024022,Not Persuadable
662,40,49100.0,1,0.252,1,in_store,50.82,15,1,1,0.12980766058248044,Highly Persuadable
1003,35,54900.0,1,0.021,194,in_store,36.26,30,1,1,-0.02601209828852456,Not Persuadable
63,42,32200.0,2,0.193,391,in_store,50.46,15,0,1,-0.03131375892184561,Not Persuadable
285,27,40800.0,3,0.196,341,online,35.46,30,0,1,0.021692968777917647,Persuadable
2225,27,24500.0,2,0.002,570,in_store,24.0,0,0,0,0.0009043912287364897,Persuadable
4717,50,25800.0,5,0.221,224,online,32.99,0,0,0,0.07523043075201362,Persuadable
1880,20,33200.0,0,0.169,149,online,21.52,30,0,1,-0.009406043366612889,Not Persuadable
3573,44,18700.0,0,0.201,167,in_store,28.78,0,0,0,0.08735254630711507,Persuadable
4868,36,61800.0,2,0.0,389,in_store,37.86,30,0,1,-0.03312601547994907,Not Persuadable
1204,39,41800.0,8,0.242,1061,online,35.69,10,1,1,0.10372666253005684,Highly Persuadable
1991,45,41000.0,3,0.159,1,in_store,38.15,20,1,1,0.16018868893927196,Highly Persuadable
25,35,35500.0,0,0.201,226,in_store,35.0,0,1,0,0.11777623219355776,Highly Persuadable
4863,48,52200.0,2,0.179,175,in_store,41.7,25,0,1,-0.014958581439975175,Not Persuadable
4112,47,62800.0,2,0.025,324,in_store,41.19,0,0,0,0.10037214439909112,Highly Persuadable
4177,45,48000.0,3,0.156,168,in_store,46.72,15,1,1,0.005147361825413249,Persuadable
763,49,42800.0,7,0.274,342,online,47.64,10,1,1,0.10817729017338078,Highly Persuadable
876,18,46700.0,0,0.118,555,online,36.24,30,0,1,-0.09803709438342627,Not Persuadable
4753,46,60400.0,4,0.141,612,in_store,37.71,0,1,0,0.16645212048883612,Highly Persuadable
939,51,56800.0,2,0.182,216,in_store,36.85,25,1,1,0.0650898999617174,Persuadable
2688,37,50800.0,4,0.068,311,online,33.65,0,0,0,0.02930834468885745,Persuadable
3601,52,59800.0,7,0.162,633,online,38.84,25,1,1,0.14572832349309708,Highly Persuadable
2395,29,17600.0,1,0.0,1,in_store,16.85,20,0,1,0.029648188953503934,Persuadable
4578,18,53100.0,1,0.152,635,in_store,39.86,0,0,0,0.10868115022877656,Highly Persuadable
4991,21,38500.0,2,0.169,203,online,32.15,0,0,0,0.05969274712516057,Persuadable
4134,39,54300.0,0,0.072,1,in_store,44.85,20,0,1,-0.011776985871195533,Not Persuadable
4575,53,68800.0,4,0.149,250,online,45.18,5,1,1,0.08955123661076386,Persuadable
386,30,55600.0,3,0.19,66,online,46.68,0,0,0,0.15823946214879392,Highly Persuadable
4592,59,48100.0,1,0.227,427,in_store,37.07,20,1,1,0.15090662887505332,Highly Persuadable
4580,49,71700.0,7,0.032,491,in_store,44.37,0,0,0,0.04588217293934716,Persuadable
537,34,27800.0,1,0.207,123,in_store,26.69,0,0,0,0.2294553141171826,Highly Persuadable
4676,56,48300.0,2,0.151,171,in_store,40.22,0,0,0,0.1341767026944418,Highly Persuadable
3508,45,26900.0,0,0.021,1,online,44.98,0,1,0,0.015668216186113755,Persuadable
202,57,50100.0,5,0.193,554,in_store,39.3,0,1,0,0.0494571920807766,Persuadable
1333,51,49400.0,2,0.282,587,online,31.6,25,1,1,0.044463960985786005,Persuadable
3503,48,39700.0,0,0.126,1,online,27.95,0,0,0,0.08380727742880113,Persuadable
